10.0,0.010186155119499989,0.0004803121451514866
20.0,0.009130098473423684,0.00048379766651391736
30.0,0.008586006440644068,0.0004837238336214791
40.0,0.008149485705355798,0.00047788635807667406
50.0,0.007761722682536499,0.0004760717043274375
60.0,0.007401870918229515,0.0004707894973283841
70.0,0.007127086385415603,0.00047389398784415833
80.0,0.006837748203871356,0.0004687168944272099
90.0,0.006639906183973626,0.0004646766915161135
100.0,0.006394586559451777,0.00046209846082558443
110.0,0.006237785241620797,0.00045697344222545624
120.0,0.006073491981089623,0.0004531419550696736
130.0,0.005922402301380773,0.00044562024261142854
140.0,0.005741213449742298,0.0004425715334239538
150.0,0.005543243210747515,0.00045011367665176747
160.0,0.005375774045033807,0.0004381895152067827
180.0,0.005120387486863825,0.0004314248963280567
200.0,0.00490107161553474,0.0004281264769562866
220.0,0.0046920433645327355,0.00042920648115764173
240.0,0.00450367344396055,0.000433375243879316
260.0,0.004327121955444318,0.0004280509142037565
280.0,0.004134257537175171,0.0004335600470266973
300.0,0.0039928379134745165,0.000427701467499858
320.0,0.003682099675497032,0.0004219208055964076
360.0,0.0034143876108189038,0.0004110369462248751
400.0,0.0031757679214468397,0.0004061530723006375
440.0,0.0028585673823720995,0.0004256301292171972
480.0,0.0025850584032476045,0.00042813232286613407
520.0,0.0024405361416612197,0.00041157505060182727
560.0,0.0021059091657056857,0.0003774313747893949
600.0,0.0018842660789328502,0.00037507433421012294
640.0,0.0017398484039725184,0.0003659904090401804
720.0,0.00124561268101762,0.0003583297424442731
800.0,0.0009291678083429424,0.0003653458860138417
880.0,0.0005135035062521928,0.0003747448157908885
960.0,0.00016895263451394306,0.0003729909951642209
1040.0,0.00019065884605719654,0.00036007048387024345
1120.0,0.00018720049575142152,0.00036141491363386497
1200.0,0.00018018405713997955,0.00037878104817790065
1280.0,0.00016619053137422623,0.0003776833927837628
1440.0,5.907797703580387e-05,0.00043858887114743854
1600.0,4.896627589334983e-05,0.0004255344944994054
1760.0,5.871131097099867e-05,0.0003742475576214963
1920.0,0.00026002017113432846,0.00038771010411344734
2080.0,-3.143059162329853e-05,0.0003544644176948013
2240.0,0.0003603075051827875,0.0004045805967229391
2400.0,0.0006573973822174944,0.00035582014412317684
2560.0,0.0007094246128133756,0.00036630660585421326
2880.0,0.00020494804037944929,0.00038630151104582195
3200.0,0.00012791456226817738,0.0003736244054359333
3520.0,-0.00015368995877652867,0.0003613815162123799
3840.0,2.764195595656713e-05,0.0003745521818497847
4160.0,0.00031897606484554636,0.00043475530295979147
4480.0,0.00023112301590548693,0.0004281800984455628
4800.0,0.00011177273449106188,0.0004153471455023865
5120.0,-0.00010824343321873946,0.0004129931786855408
5760.0,-1.2643991763192926e-05,0.00038600986492502216
6400.0,-0.00014862025825112225,0.00036503459362044417
7040.0,0.0002180281857283516,0.00035428195779213203
7680.0,-0.00019273492382883785,0.0003339843884021954
8320.0,-0.00011705346027440026,0.0003529622052425569
8960.0,0.00032533750013085457,0.00037928063567183154
9600.0,0.00021404671971009885,0.0003559168285751747
10240.0,6.507230647626143e-05,0.0003444351606069121
11520.0,0.0004115491702477586,0.00036020963361496074
12800.0,-0.00012262400299129381,0.00039662953410227094
14080.0,-0.0002302919706341062,0.00039467206158459256
15360.0,-0.0002546871963173578,0.0003333158418681966
16640.0,0.00010364546108959955,0.00034060866416483164
17920.0,-9.224287879619859e-05,0.00036471765416977203
19200.0,0.000255238125656769,0.0003925701849174313
20480.0,6.612790619952189e-05,0.0004290323252258049
23040.0,-0.00012391041080409145,0.00040690509751080064
25600.0,0.00035675284158018667,0.000391857827565032
28160.0,3.857535990689498e-05,0.00039625216092810785
30720.0,-0.0002307281824088815,0.0003722467426039672
33280.0,-0.00012810214478498207,0.0004028194381253913
35840.0,-0.0006692820533593219,0.0004238549948592458
38400.0,0.000654949083596314,0.00036496297447979664
40960.0,0.00035764414272241435,0.0003557210773180122
46080.0,0.00016839869486130125,0.00041278508834678907
51200.0,-0.0008294106142060312,0.000405593232115827
56320.0,0.0004674095107523137,0.00043266776713165466
61440.0,-0.0007672341083928691,0.0004378796815172372
66560.0,-0.0004759011757212435,0.0004405631641459706
71680.0,-0.0001021301301332498,0.0003716176366221564
76800.0,-0.00010625704975245522,0.00035006283600107424
81920.0,-0.00036678664493183083,0.0004152341786261398
92160.0,-0.0008517221817338896,0.0005701997144091644
102400.0,0.0006434822241573606,0.00047472778175198285
112640.0,0.0006470018976765452,0.0004872481771272342
122880.0,0.00018441029560482326,0.0004448747629139004
133120.0,-0.000141882960083718,0.0005101760853202084
143360.0,0.00183710470962048,0.0006366078006920493
153600.0,0.001390624611075199,0.0008686147113722522
